lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47061E+20,2022,Parise-Horvat-Fasching,NYI,line,5on5,9,1836,96,0.27,0.42,0.39,14.22,1.16,0.83,3.39,0.47,7.8,6.36,1.15,1.19,1.19,15,5,9,29,1,1,0,4,0,5,9,14,19,1,2,19,7,3,5,16,3,1,0.49,0.33,0.34,0,1,0,29.94,20,20.57,2,0.17,0.34,0.34,0.99,1.02,1.01,22.88,3.06,1.54,5.85,0.84,11.24,8.46,2.83,3.05,2.82,21,10,9,40,0,5,0,4,0,8,14,21,31,0,0,11,15,3,8,22,3,6,0.73,0.4,1.93,0,0,0,38.58,31,30.05,5,0.32,1.7,1.7,1.68,1.66,1.61
8.47743E+13,2022,Lindgren-Harpur,NYR,pairing,5on5,10,602,84,0.26,0.22,0.23,2.14,0.33,0.16,0.46,0.08,1.14,0.84,0.33,0.35,0.35,3,0,1,4,0,0,0,1,0,1,1,3,3,0,0,1,4,0,2,1,2,0,0.05,0.28,0,0,0,0,4.06,3,3.16,1,0.03,0,0,0.36,0.39,0.39,7.09,0.92,0.52,1.75,0.31,3.91,2.58,0.87,0.87,0.82,4,6,4,14,0,1,0,0,0,4,5,4,10,0,0,1,9,1,0,5,4,1,0.14,0.54,0.24,0,0,0,13.14,10,9.53,0,0.11,0.24,0.24,0.79,0.74,0.72
8.47662E+20,2022,Vesey-Goodrow-Gauthier,NYR,line,5on5,8,2336,41,0.46,0.38,0.35,14.23,1.5,1.09,3.21,0.43,7.53,5.24,1.43,1.53,1.46,13,6,9,28,0,1,0,4,1,3,10,13,19,5,10,17,23,6,6,13,3,3,0.44,0.34,0.73,0,0,0,28.46,19,19.24,0,0.23,0.26,0.26,1.47,1.49,1.47,26.56,1.78,1.66,6.41,0.86,14.14,11.15,1.75,1.79,1.75,24,12,9,45,2,3,0,4,1,10,16,22,34,5,10,20,12,3,9,28,7,1,0.73,0.81,0.24,2,0,0,44.98,36,36.4,3,0.34,0.41,0.41,1.71,1.73,1.7
8.47168E+20,2022,Guentzel-Crosby-Rakell,PIT,line,5on5,62,33145,262,0.58,0.56,0.55,373.16,35.43,26.78,90.85,12.82,207.28,147.85,33.67,35.75,33.98,340,181,193,714,26,42,4,69,14,188,182,314,495,32,64,358,228,75,100,353,138,30,10.66,16.72,8.05,7,13,6,723.2,521,526.69,56,5.58,7.6,7.74,33.27,33.56,32.49,308.53,25.85,20.88,75.59,10.4,171.24,128.04,25.33,26.11,25.58,331,101,130,562,21,22,3,58,7,164,160,310,411,33,71,306,275,76,78,323,89,20,9.4,10.97,5.48,7,9,5,564.22,432,434.31,44,4.33,4.16,4.16,26.02,26.24,25.93
8.47934E+20,2022,Debrincat-Sttzle-Batherson,OTT,line,5on5,45,2349,426,0.28,0.43,0.42,11.28,0.7,0.66,2.76,0.39,6.62,4.86,0.69,0.68,0.67,7,9,9,25,0,0,0,2,1,3,10,7,16,1,2,3,17,7,6,12,4,0,0.29,0.41,0,0,0,0,24.27,16,15.59,5,0.14,0,0,0.84,0.82,0.81,16.45,1.82,1.11,3.76,0.62,7.97,6.72,1.79,1.84,1.81,15,7,11,33,1,3,1,2,0,2,14,14,21,1,2,5,13,1,4,12,8,2,0.36,0.9,0.56,0,0,1,33.78,22,22.45,2,0.23,0.67,0.67,1.37,1.38,1.38
8.47464E+20,2022,Henrique-Lundestrom-Terry,ANA,line,5on5,2,883,9,0.32,0.39,0.4,5.92,0.38,0.34,1.41,0.23,3.03,2.62,0.38,0.39,0.39,7,1,1,9,2,0,0,1,0,1,4,5,6,0,0,10,4,0,1,6,2,0,0.1,0.28,0,1,1,0,8.73,8,7.82,1,0.07,0,0,0.45,0.46,0.46,8.91,0.8,0.59,2.15,0.29,4.46,3.7,0.79,0.81,0.8,10,2,2,14,2,1,0,1,0,3,5,8,10,1,2,2,6,3,0,8,3,1,0.25,0.33,0.22,1,1,0,14.79,12,12.42,0,0.12,0.13,0.13,0.79,0.8,0.8
8.47643E+20,2022,Johnson-Jenner-Marchenko,CBJ,line,5on5,12,850,159,0.4,0.37,0.35,5.33,0.39,0.37,1.08,0.17,2.84,2.15,0.39,0.37,0.37,6,1,3,10,0,0,0,2,1,3,1,6,7,1,2,5,8,2,1,5,2,0,0.15,0.24,0,0,0,0,9.25,7,6.58,1,0.07,0,0,0.46,0.44,0.44,8.84,0.58,0.64,2.1,0.3,5.3,4.08,0.58,0.59,0.59,7,6,4,17,0,0,0,1,0,6,6,7,13,2,4,2,6,1,4,10,3,0,0.25,0.33,0,0,0,0,18.43,13,13.63,2,0.13,0,0,0.71,0.72,0.72
8.47576E+20,2022,Maccelli-Bjugstad-Crouse,ARI,line,5on5,32,18207,61,0.55,0.51,0.5,154.95,13.81,10.3,36.22,4.74,83.28,60.63,13.15,13.72,13.08,148,61,84,293,15,15,1,32,5,76,66,133,194,18,39,159,138,38,45,150,44,15,4.26,5.34,4.21,7,7,1,288.82,209,207.18,23,2.14,3.26,3.22,12.72,12.64,12.39,147.42,11.28,9.89,36.92,5.04,85.92,61.94,10.97,11.45,11.13,145,66,68,279,11,9,2,37,1,70,83,134,200,19,41,184,113,35,54,172,30,9,5.1,3.54,2.63,5,4,2,285.03,211,214.55,25,2.03,1.79,1.79,11.52,11.65,11.36
8.47692E+20,2022,Pitlick-Tierney-Gurianov,MTL,line,5on5,6,1242,78,0.5,0.51,0.5,10.7,1.15,0.83,3.26,0.48,5.21,4.07,1.15,1.09,1.09,11,4,7,22,2,2,0,3,0,1,7,9,13,1,2,8,7,4,7,9,4,2,0.23,0.48,0.44,1,1,0,20.89,15,14.38,6,0.18,0.22,0.22,1.11,1.05,1.05,11.13,1.15,0.73,2.52,0.34,5.62,4.64,1.13,1.27,1.24,11,4,6,21,2,0,0,2,0,7,4,9,13,1,2,9,3,5,3,9,5,1,0.26,0.65,0.24,0,2,0,23.1,15,16.62,3,0.15,0,0,1.3,1.43,1.4
8.47529E+20,2022,Bratt-Haula-Sharangovich,NJD,line,5on5,3,780,25,0.46,0.6,0.54,9.43,0.58,0.51,2.36,0.3,5.29,3.96,0.57,0.6,0.6,9,4,5,18,0,0,0,3,1,7,2,9,13,0,0,15,2,1,2,10,3,0,0.17,0.41,0,0,0,0,18.57,13,13.31,2,0.11,0,0,0.68,0.71,0.71,7.59,0.68,0.55,1.7,0.24,4.73,3.11,0.68,0.65,0.65,7,4,1,12,1,0,0,1,0,3,6,6,10,0,0,3,6,4,4,7,4,0,0.16,0.52,0,0,1,0,11.52,11,10.6,3,0.11,0,0,0.79,0.76,0.76
8.47576E+20,2022,O'Brien-Bjugstad-Fischer,ARI,line,5on5,13,2057,141,0.46,0.39,0.39,10.42,1.21,0.77,2.21,0.31,5.53,3.98,1.21,1.27,1.26,8,6,6,20,0,0,0,2,1,5,6,8,14,3,9,14,27,1,9,9,3,2,0.28,0.42,0.51,0,0,0,20.08,14,13.96,9,0.16,0,0,1.37,1.43,1.43,16.28,1.4,1.17,3.93,0.66,8.77,6.08,1.39,1.36,1.36,18,4,9,31,0,0,0,5,0,8,9,18,22,4,11,16,17,2,7,15,7,0,0.39,1.01,0,0,0,0,31.54,22,21.88,5,0.25,0,0,1.65,1.6,1.6
8.47517E+20,2022,Duchene-Parssinen-Granlund,NSH,line,5on5,3,1615,7,0.33,0.36,0.35,9.38,0.74,0.56,2.23,0.3,5.18,4,0.74,0.75,0.75,10,3,8,21,0,0,0,2,0,4,7,10,13,1,2,6,12,4,3,11,1,1,0.31,0.15,0.29,0,0,0,21.51,13,13.14,1,0.11,0,0,0.85,0.87,0.87,16.96,1.51,1.25,4.29,0.63,9.63,6.69,1.48,1.45,1.42,20,4,13,37,3,1,0,3,0,10,7,17,21,1,2,13,13,4,7,17,6,1,0.64,0.65,0.22,1,1,1,35.96,24,23,1,0.26,0.11,0.11,1.66,1.59,1.56
8.47687E+20,2022,Laughton-Cates-Foerster,PHI,line,5on5,2,847,9,0.81,0.5,0.67,8.44,0.89,0.58,2.02,0.28,4.75,3.47,0.87,0.85,0.82,10,2,1,13,1,1,0,3,0,2,5,9,11,0,0,10,6,1,4,7,4,1,0.15,0.51,0.23,0,1,0,12.02,12,11.17,3,0.12,0.23,0.23,0.79,0.74,0.73,4.51,0.21,0.28,1.17,0.15,2.28,1.91,0.21,0.21,0.21,5,1,7,13,0,1,0,0,0,2,3,5,6,0,0,10,1,4,5,5,1,0,0.08,0.13,0,0,0,0,13.68,6,6.29,1,0.06,0.03,0.03,0.23,0.24,0.23
8.47128E+20,2022,Hall-Krejci-Zacha,BOS,line,5on5,21,3359,194,0.44,0.47,0.45,25.8,2.14,1.74,6.14,0.78,14.72,10.48,2.09,2.25,2.19,27,9,16,52,3,2,0,5,1,19,6,24,33,3,9,25,19,7,6,26,8,2,0.61,1.02,0.51,1,2,0,53.38,36,37.16,2,0.36,0.51,0.51,1.99,2.07,2.03,31.45,2.71,2.25,7.52,1.1,17.99,12.43,2.62,2.65,2.56,30,14,14,58,4,4,0,8,1,9,18,26,40,3,9,28,28,7,9,33,9,2,1.12,1.02,0.58,1,3,0,56.94,44,43.61,4,0.46,0.69,0.69,2.48,2.41,2.37
8.47524E+20,2022,Deslauriers-Laczynski-Lemieux,PHI,line,5on5,6,1813,33,0.25,0.41,0.38,7.48,0.25,0.4,1.99,0.23,4.74,3.38,0.25,0.25,0.24,7,4,6,17,0,0,0,1,0,7,3,7,11,2,7,14,31,3,2,11,0,0,0.25,0,0,0,0,0,16.92,11,11.02,2,0.08,0,0,0.33,0.33,0.33,12.82,0.76,0.77,2.9,0.37,7.5,5.7,0.76,0.76,0.76,14,4,6,24,1,0,0,1,0,6,10,13,17,2,7,11,13,5,5,14,4,0,0.34,0.42,0,0,1,0,23.64,18,17.54,4,0.16,0,0,0.92,0.91,0.91
8.47522E+20,2022,Foligno-Gaudreau-Hartman,MIN,line,5on5,14,625,176,0.58,0.63,0.64,5.25,0.4,0.32,1.29,0.15,2.63,2.21,0.39,0.43,0.42,4,3,5,12,1,1,1,0,0,2,3,3,6,2,4,2,4,2,4,6,0,1,0.15,0,0.25,0,0,1,12.35,7,7.11,3,0.07,0.25,0.25,0.22,0.22,0.22,2.86,0.29,0.2,0.5,0.09,1.76,1.17,0.28,0.28,0.28,3,1,3,7,1,0,0,0,0,2,1,2,3,0,0,3,3,0,0,3,1,0,0.19,0.1,0,1,0,0,6.87,4,4.02,0,0.04,0,0,0.33,0.32,0.32
8.4784E+13,2022,Gilbert-Andersson,CGY,pairing,5on5,9,775,60,0.54,0.62,0.65,9.83,0.7,0.65,2.15,0.27,5.26,3.97,0.7,0.7,0.69,9,4,5,18,0,0,0,3,0,5,5,9,13,0,0,1,7,3,2,10,2,1,0.22,0.24,0.24,0,0,0,18.05,13,12.87,1,0.13,0,0,0.84,0.83,0.83,5.06,0.59,0.29,1.22,0.2,2.77,1.92,0.55,0.59,0.55,6,1,4,11,0,2,0,0,0,4,1,6,7,0,0,2,4,1,5,6,0,1,0.24,0,0.35,0,0,0,11.02,7,7.13,2,0.06,0.4,0.4,0.26,0.25,0.25
8.47997E+20,2022,Shaw-Rossi-Dewar,MIN,line,5on5,5,1774,34,0.55,0.57,0.6,20.51,1.81,1.39,4.94,0.72,12.01,9.14,1.72,1.93,1.83,17,13,8,38,1,2,1,2,1,11,13,16,29,7,17,11,14,1,2,22,6,2,0.58,0.71,0.52,0,0,1,39.7,30,31.45,2,0.29,0.5,0.5,1.6,1.69,1.65,14.96,1.46,1.04,3.6,0.43,7.9,5.57,1.43,1.39,1.36,16,4,9,29,0,0,0,3,1,7,9,16,20,6,15,14,8,4,5,12,7,1,0.26,0.94,0.27,0,0,0,27.48,20,19.04,3,0.22,0,0,1.68,1.6,1.56
8.47958E+13,2022,Lyubushkin-Fitzgerald,BUF,pairing,5on5,7,1445,56,0.43,0.44,0.38,10.37,1.13,0.81,1.96,0.31,5.62,4.17,1.12,1.06,1.06,9,5,5,19,1,1,0,3,1,4,4,8,13,0,0,13,13,2,2,10,3,1,0.44,0.42,0.26,1,0,0,17.92,14,13.26,1,0.17,0.26,0.26,1.04,0.98,0.98,16.59,1.49,1.25,3.76,0.55,9.05,6.9,1.39,1.5,1.41,19,4,1,24,0,4,0,5,0,8,6,19,23,4,8,9,9,1,2,15,7,1,0.41,0.81,0.27,0,0,0,24.55,23,23.42,2,0.25,0.49,0.49,1.25,1.28,1.24
8.4706E+20,2022,Lomberg-Staal-Reinhart,FLA,line,5on5,22,4822,188,0.75,0.55,0.59,47.33,5.18,3.44,11.82,1.62,24.18,18.76,5.03,5.41,5.25,41,24,21,86,3,7,1,9,0,19,27,38,62,13,29,43,40,9,14,43,13,9,1.21,1.75,2.22,2,0,1,91.05,65,68.01,9,0.73,1.28,1.28,4.63,4.79,4.74,32.89,1.72,1.84,9.02,1.17,18.41,13.85,1.68,1.7,1.66,32,14,23,69,0,2,0,7,1,13,23,32,46,8,19,32,34,7,8,40,6,0,0.82,0.9,0,0,0,0,66.97,46,44.88,6,0.37,0.34,0.34,1.75,1.74,1.71
8.47647E+20,2022,Kuzmenko-Miller-Mikheyev,VAN,line,5on5,4,1191,23,0.23,0.47,0.36,5.63,0.37,0.39,1.32,0.17,3.3,2.44,0.37,0.39,0.39,7,1,6,14,0,0,0,2,0,1,5,7,8,1,2,8,8,0,1,5,3,0,0.09,0.29,0,0,0,0,14.27,8,8.16,1,0.08,0,0,0.46,0.47,0.47,10.81,1.27,0.7,2.25,0.32,5.3,4.17,1.24,1.24,1.21,10,4,2,16,1,1,0,3,0,5,4,9,13,2,4,14,4,1,2,7,5,2,0.16,0.61,0.51,0,1,0,15.84,14,13.92,2,0.15,0.28,0.28,1.14,1.13,1.1
8.47578E+20,2022,Skinner-Thompson-Greenway,BUF,line,5on5,5,1611,36,0.27,0.49,0.44,10.47,0.62,0.7,2.6,0.37,6.94,4.77,0.61,0.57,0.57,13,3,6,22,3,0,0,2,1,5,5,10,13,0,0,16,9,2,5,14,2,0,0.43,0.19,0,2,1,0,20.29,16,14.8,2,0.14,0,0,0.76,0.7,0.7,14.53,1.65,1.02,3.1,0.42,7.94,5.87,1.63,1.83,1.8,15,5,3,23,4,0,0,1,0,4,11,11,16,3,6,17,13,6,4,11,7,2,0.4,0.79,0.46,1,2,1,25.53,20,22.03,2,0.22,0,0,1.87,2.07,2.03
8.47415E+20,2022,Huberdeau-Backlund-Coleman,CGY,line,5on5,20,10520,61,0.57,0.56,0.57,95.74,8.16,6.11,22.35,3.04,52.56,38.77,8,8.13,7.98,90,41,43,174,6,5,2,26,1,35,58,84,125,9,21,111,68,23,23,100,24,7,2.96,2.96,2.25,1,3,2,175.27,131,132.48,14,1.26,1.7,1.7,7.72,7.79,7.74,72.66,6.16,4.34,18.07,2.34,38.24,29.85,6.01,6.21,6.06,76,23,38,137,5,5,1,22,5,19,43,71,94,8,17,100,54,30,31,71,22,6,1.87,2.53,1.76,1,4,0,137.4,99,99.22,20,0.9,1.27,1.27,5.8,5.83,5.77
8.47127E+13,2022,Goligoski-Merrill,MIN,pairing,5on5,21,6656,114,0.45,0.46,0.47,55.37,3.62,3.01,13.5,1.73,29.19,23.96,3.49,3.56,3.43,55,20,19,94,2,4,0,14,4,26,25,53,73,14,34,41,42,13,11,61,12,2,1.31,1.62,0.69,1,0,1,92.97,75,73.89,3,0.61,0.85,0.85,3.38,3.34,3.28,60.94,4.5,4.1,15.13,1.97,33.06,24.24,4.37,4.48,4.36,63,20,28,111,5,7,0,10,1,24,36,58,78,6,18,42,52,10,9,65,15,3,1.77,1.84,0.89,5,0,0,111.26,83,83.72,6,0.85,1.3,1.42,3.92,3.94,3.9
8.47811E+20,2022,Greenway-Jost-Olofsson,BUF,line,5on5,3,1051,13,0.46,0.39,0.41,8,0.96,0.58,1.73,0.27,4.4,3.06,0.9,1,0.94,7,4,2,13,2,1,1,0,0,6,2,5,9,0,0,9,9,1,1,7,3,1,0.31,0.43,0.23,0,1,1,13.7,11,11.58,0,0.12,0.23,0.23,0.85,0.88,0.86,11.64,1.14,0.72,3.14,0.38,6.19,4.45,1.12,1.1,1.09,9,7,4,20,1,1,1,2,1,2,9,8,15,1,2,11,4,1,1,10,5,1,0.23,0.51,0.39,0,0,1,18.93,16,15.27,1,0.15,0.39,0.39,0.9,0.85,0.84
8.47639E+20,2022,Panarin-Trocheck-Kakko,NYR,line,5on5,31,1501,341,0.7,0.57,0.53,16.82,1.58,1.06,3.75,0.51,9.22,6.88,1.49,1.54,1.45,16,7,7,30,1,2,0,4,0,8,8,15,22,1,2,4,14,5,3,17,3,3,0.45,0.31,0.82,1,0,0,29.19,23,22.44,1,0.22,0.61,0.61,1.19,1.17,1.14,13.79,0.69,0.81,3.41,0.51,7.85,6.74,0.68,0.73,0.72,13,7,3,23,1,0,0,2,0,5,12,12,19,1,2,2,13,5,3,18,2,0,0.5,0.19,0,0,1,0,24.21,20,20.94,0,0.16,0,0,0.85,0.89,0.88
8.47415E+20,2022,Mangiapane-Backlund-Huberdeau,CGY,line,5on5,23,2570,260,0.53,0.59,0.58,33.11,3.01,2.16,7.66,1.04,18.04,13.09,2.9,3.06,2.95,35,10,12,57,6,4,0,7,1,14,13,29,39,4,10,22,15,8,8,34,9,2,1.14,1.21,0.66,3,3,0,57.02,45,45.28,2,0.44,0.92,0.92,2.54,2.6,2.56,24.69,2.72,1.64,5.53,0.8,12.15,9.17,2.58,2.71,2.57,21,11,8,40,1,4,1,5,2,5,15,20,31,5,10,26,18,6,8,21,6,5,0.64,0.74,1.34,0,0,1,40.25,32,32.02,6,0.34,1.12,1.12,1.94,1.94,1.9
8.47168E+13,2022,Byram-Johnson,COL,pairing,5on5,23,6243,140,0.49,0.46,0.5,45.3,4.17,3.08,10.57,1.49,25.5,18.19,4.05,4.42,4.28,56,7,18,81,5,4,0,11,1,18,24,51,58,4,8,42,39,14,17,45,15,3,1.44,1.91,0.83,3,2,0,84.82,63,65.2,10,0.64,0.99,0.99,3.81,3.95,3.9,45.43,4.33,3.33,10.55,1.56,24.67,18.57,4.13,4.3,4.1,45,18,34,97,1,4,0,13,0,21,24,44,62,3,4,44,52,13,14,43,17,3,1.51,2.04,0.77,1,0,0,95.63,63,61.82,7,0.69,0.81,0.81,4.21,4.17,4.07
8.47523E+20,2022,Beauvillier-Cizikas-Barzal,NYI,line,5on5,8,2068,84,0.55,0.63,0.67,28.08,2.12,1.91,6.98,0.97,16.53,11.5,1.97,2.2,2.03,29,11,9,49,1,5,0,9,2,16,7,28,39,1,2,15,14,8,5,33,6,1,0.98,0.8,0.34,1,0,0,49.38,40,40.41,4,0.39,0.82,0.82,1.69,1.72,1.63,15.36,1.77,1.18,3.88,0.49,7.16,5.52,1.73,1.79,1.75,15,5,9,29,3,3,0,2,0,10,2,12,17,2,4,14,9,3,9,13,5,2,0.52,0.7,0.55,0,2,1,29.98,20,20.49,7,0.25,0.54,0.54,1.48,1.5,1.49
8.4717E+20,2022,Oshie-Backstrom-Mantha,WSH,line,5on5,8,1003,87,0.53,0.4,0.36,5.45,0.41,0.35,1.24,0.17,3.4,2.43,0.41,0.42,0.42,5,3,4,12,0,0,0,2,0,2,4,5,8,0,0,4,6,6,6,5,3,0,0.06,0.34,0,0,0,0,12.46,8,8.22,4,0.07,0,0,0.48,0.49,0.49,9.57,0.36,0.55,2.68,0.33,5.8,4.28,0.35,0.34,0.33,12,2,4,18,0,0,0,5,0,3,6,12,14,0,0,8,10,0,0,13,1,0,0.28,0.09,0,0,0,0,16.92,14,13.38,0,0.11,0,0,0.47,0.45,0.44
8.47746E+13,2022,Rosen-Santini,STL,pairing,5on5,4,1549,13,0.69,0.39,0.48,12.68,1.51,0.81,2.95,0.36,5.73,4.64,1.5,1.5,1.49,14,2,7,23,2,1,1,3,0,4,6,12,14,1,2,7,9,2,2,9,4,3,0.26,0.41,0.84,0,0,2,22.72,16,15.72,2,0.17,0.41,0.41,1.27,1.28,1.28,12.62,0.67,0.73,2.96,0.42,6.66,5.56,0.67,0.68,0.68,9,8,19,36,1,0,0,1,0,8,7,8,16,2,6,10,12,2,3,15,2,0,0.43,0.24,0,1,0,0,36.32,17,17.02,1,0.15,0,0,0.82,0.83,0.83
8.47654E+20,2022,Cotter-Eichel-Marchessault,VGK,line,5on5,19,6789,116,0.56,0.53,0.56,66.02,5.45,4.2,16.29,2.16,35.16,27.74,5.27,5.5,5.32,76,15,28,119,7,7,0,18,2,27,30,69,84,5,10,39,51,22,9,68,15,8,1.62,1.83,2,4,3,0,122.09,91,92.98,4,0.86,1.06,1.07,5.24,5.23,5.12,53.09,4.33,3.29,13.44,1.79,28.63,20.51,4.19,4.43,4.27,51,21,32,104,7,5,4,8,4,15,33,44,65,4,8,56,51,15,14,56,12,4,1.42,1.71,1.2,1,3,3,104.04,72,71.78,5,0.67,0.84,1.39,3.62,3.63,3.59
8.4769E+20,2022,Erne-Veleno-Sundqvist,DET,line,5on5,7,1010,77,0.29,0.44,0.48,6.79,0.33,0.46,1.68,0.22,4.29,3.02,0.32,0.31,0.3,10,0,2,12,0,0,0,1,0,5,4,10,10,1,2,6,15,0,1,9,1,0,0.23,0.1,0,0,0,0,11.48,10,9.5,1,0.09,0,0,0.42,0.4,0.39,8.09,0.82,0.58,2.19,0.3,3.97,3.13,0.71,0.89,0.77,7,4,4,15,1,3,1,0,0,2,5,6,10,2,4,3,7,2,4,8,2,1,0.28,0.23,0.31,0,1,0,15.9,11,11.83,1,0.12,0.54,0.54,0.4,0.43,0.41
8.47415E+20,2022,Pitlick-Evans-Dadonov,MTL,line,5on5,4,970,23,0.34,0.29,0.38,4.24,0.21,0.23,1.01,0.13,2.58,1.83,0.2,0.21,0.21,4,2,1,7,0,0,0,1,0,2,3,4,6,1,2,10,3,1,1,5,1,0,0.11,0.1,0,0,0,0,6.88,6,5.94,1,0.05,0,0,0.25,0.26,0.26,7.42,0.4,0.44,1.9,0.22,3.85,3.19,0.39,0.4,0.39,7,3,7,17,0,1,0,0,1,6,2,7,10,3,6,8,6,4,3,8,2,0,0.14,0.26,0,0,0,0,16.93,10,9.87,2,0.09,0.02,0.02,0.47,0.47,0.45
8.47579E+20,2022,Seguin-Domi-Dellandrea,DAL,line,5on5,8,3967,26,0.64,0.58,0.55,28.76,2.35,1.71,7.07,0.94,16.63,12.31,2.27,2.47,2.39,34,7,19,60,2,1,0,9,0,18,11,32,39,3,6,34,18,6,14,31,7,3,0.85,0.76,0.74,1,1,0,62.41,41,42.18,5,0.35,0.21,0.21,2.49,2.61,2.56,23.32,1.35,1.31,5.47,0.74,13.33,10.79,1.35,1.37,1.37,25,8,11,44,4,1,0,4,1,7,16,21,29,6,12,36,28,9,6,28,4,1,0.67,0.47,0.21,2,2,0,44.3,33,33.15,3,0.27,0.02,0.02,1.59,1.62,1.61
8.47575E+13,2022,Nemeth-Stecher,ARI,pairing,5on5,53,23671,214,0.38,0.4,0.39,136.68,10.88,9.34,33.4,4.57,77.98,54.83,10.33,10.75,10.23,136,55,74,265,8,14,1,33,4,64,68,128,183,34,86,130,219,41,57,146,36,9,4.39,4.21,2.28,0,7,1,260.45,191,188.48,37,1.92,2.44,2.44,10.35,10.31,10.18,215.87,17.53,14.33,52.17,6.92,119.76,88.3,17.01,17.4,16.9,217,82,98,397,11,16,1,55,5,109,103,206,288,26,72,169,188,40,50,230,54,15,7.07,6.41,4.05,4,6,1,398.26,299,298.59,25,2.95,3.23,3.23,17.25,17.16,16.81
8.47683E+20,2022,Tanev-Gourde-Donato,SEA,line,5on5,41,3078,362,0.64,0.59,0.64,36.54,3.5,2.47,8.82,1.21,19.56,14.45,3.44,3.47,3.41,33,17,16,66,2,3,0,7,1,14,23,31,48,3,9,18,35,6,7,34,12,4,1.08,1.38,1.04,0,1,1,66.31,50,50.22,5,0.52,0.63,0.63,3.39,3.35,3.3,20.87,1.98,1.34,5.46,0.66,10.61,7.95,1.96,1.95,1.93,22,6,17,45,1,1,1,4,1,9,12,21,27,6,15,25,22,9,2,20,5,3,0.56,0.61,0.81,0,0,1,45.1,28,28.08,2,0.28,0.27,0.27,1.99,1.96,1.95
8.47577E+20,2022,Panarin-Trocheck-Tarasenko,NYR,line,5on5,24,7236,151,0.48,0.53,0.54,65.83,5.49,4.4,14.74,2.1,35.64,26.63,5.33,5.54,5.38,61,28,24,113,5,6,1,10,2,33,33,56,84,10,29,62,27,20,25,68,16,5,2.38,1.78,1.33,1,3,1,114.88,89,89.64,11,0.91,1.22,1.22,5.19,5.22,5.14,58.49,6.06,3.68,14.77,1.85,29.05,21.59,5.64,6.07,5.65,50,27,25,102,5,5,2,7,0,28,32,45,72,13,35,51,41,17,22,52,18,7,1.71,2.4,1.95,1,1,3,102.3,77,76.84,11,0.77,1.31,1.31,5.53,5.53,5.43
